STATE,GAME_NAME,GAME_NUMBER,PRIZE_ORDER,PRIZE,PRIZE_ODDS,TOTAL_PRIZES,REMAINING_PRIZES
MA,"Scary Money 2008","6 98720 00238 3",2,"$5,000 ","72,000",112,
MA,"Scary Money 2008","6 98720 00238 3",3,"$5,000 ","72,000",112,
MA,"Scary Money 2008","6 98720 00238 3",4,"$5,000 ","72,000",112,
MA,"Scary Money 2008","6 98720 00238 3",5,"$1,000 ","36,000",224,
MA,"Scary Money 2008","6 98720 00238 3",6,"$1,000 ","36,000",224,
MA,"Scary Money 2008","6 98720 00238 3",7,"$1,000 ","36,000",224,
MA,"Scary Money 2008","6 98720 00238 3",8,"$1,000 ","72,000",112,
MA,"Scary Money 2008","6 98720 00238 3",9,"$500 ","10,285.71",784,
MA,"Scary Money 2008","6 98720 00238 3",10,"$500 ","10,285.71",784,
MA,"Scary Money 2008","6 98720 00238 3",11,"$500 ","10,285.71",784,
MA,"Scary Money 2008","6 98720 00238 3",12,"$500 ","10,285.71",784,
MA,"Scary Money 2008","6 98720 00238 3",13,"$500 ","10,285.71",784,
MA,"Scary Money 2008","6 98720 00238 3",14,"$400 ","7,200",1,
MA,"Scary Money 2008","6 98720 00238 3",15,"$400 ","7,200",1,
MA,"Scary Money 2008","6 98720 00238 3",16,"$400 ","7,200",1,
MA,"Scary Money 2008","6 98720 00238 3",17,"$400 ","9,600",840,
MA,"Scary Money 2008","6 98720 00238 3",18,"$400 ","9,600",840,
MA,"Scary Money 2008","6 98720 00238 3",19,"$200 ","3,200",2,
MA,"Scary Money 2008","6 98720 00238 3",20,"$200 ","3,200",2,
MA,"Scary Money 2008","6 98720 00238 3",21,"$200 ","3,600",2,
MA,"Scary Money 2008","6 98720 00238 3",22,"$200 ","4,000",2,
MA,"Scary Money 2008","6 98720 00238 3",23,"$200 ","4,000",2,
MA,"Scary Money 2008","6 98720 00238 3",24,"$100 ","1,500",5,
MA,"Scary Money 2008","6 98720 00238 3",25,"$100 ","1,500",5,
MA,"Scary Money 2008","6 98720 00238 3",26,"$100 ","1,500",5,
MA,"Scary Money 2008","6 98720 00238 3",27,"$100 ","1,500",5,
MA,"Scary Money 2008","6 98720 00238 3",28,"$100 ","1,500",5,
MA,"Scary Money 2008","6 98720 00238 3",29,"$50 ","1,500",5,
MA,"Scary Money 2008","6 98720 00238 3",30,"$50 ","1,500",5,
MA,"Scary Money 2008","6 98720 00238 3",31,"$50 ","1,500",5,
MA,"Scary Money 2008","6 98720 00238 3",32,"$50 ","1,500",5,
MA,"Scary Money 2008","6 98720 00238 3",33,"$50 ","1,500",5,
MA,"Scary Money 2008","6 98720 00238 3",34,"$40 ",500,16,
MA,"Scary Money 2008","6 98720 00238 3",35,"$40 ",500,16,
MA,"Scary Money 2008","6 98720 00238 3",36,"$40 ",750,10,
MA,"Scary Money 2008","6 98720 00238 3",37,"$40 ",750,10,
MA,"Scary Money 2008","6 98720 00238 3",38,"$20 ",250,32,
MA,"Scary Money 2008","6 98720 00238 3",39,"$20 ",250,32,
MA,"Scary Money 2008","6 98720 00238 3",40,"$20 ",250,32,
MA,"Scary Money 2008","6 98720 00238 3",41,"$20 ",250,32,
MA,"Scary Money 2008","6 98720 00238 3",42,"$20 ",250,32,
MA,"Scary Money 2008","6 98720 00238 3",43,"$10 ",37.50,215,
MA,"Scary Money 2008","6 98720 00238 3",44,"$10 ",37.50,215,
MA,"Scary Money 2008","6 98720 00238 3",45,"$10 ",37.50,215,
MA,"Scary Money 2008","6 98720 00238 3",46,"$5 ",10.71,752,
MA,"Season’s Greetings 2007","6 98720 00187 4",1,"$250,000 ","504,000",36,
MA,"Season’s Greetings 2007","6 98720 00187 4",2,"$5,000 ","72,000",252,
MA,"Season’s Greetings 2007","6 98720 00187 4",3,"$5,000 ","72,000",252,
MA,"Season’s Greetings 2007","6 98720 00187 4",4,"$5,000 ","72,000",252,
MA,"Season’s Greetings 2007","6 98720 00187 4",5,"$1,000 ","36,000",504,
MA,"Season’s Greetings 2007","6 98720 00187 4",6,"$1,000 ","48,000",378,
MA,"Season’s Greetings 2007","6 98720 00187 4",7,"$1,000 ","48,000",378,
MA,"Season’s Greetings 2007","6 98720 00187 4",8,"$1,000 ","72,000",252,
MA,"Season’s Greetings 2007","6 98720 00187 4",9,"$500 ","14,400",1,
MA,"Season’s Greetings 2007","6 98720 00187 4",10,"$500 ","14,400",1,
MA,"Season’s Greetings 2007","6 98720 00187 4",11,"$500 ","14,400",1,
MA,"Season’s Greetings 2007","6 98720 00187 4",12,"$500 ","14,400",1,
MA,"Season’s Greetings 2007","6 98720 00187 4",13,"$500 ","14,400",1,
MA,"Season’s Greetings 2007","6 98720 00187 4",14,"$400 ","9,600",1,
MA,"Season’s Greetings 2007","6 98720 00187 4",15,"$400 ","9,600",1,
MA,"Season’s Greetings 2007","6 98720 00187 4",16,"$400 ","9,600",1,
MA,"Season’s Greetings 2007","6 98720 00187 4",17,"$400 ","9,600",1,
MA,"Season’s Greetings 2007","6 98720 00187 4",18,"$400 ","9,600",1,
MA,"Season’s Greetings 2007","6 98720 00187 4",19,"$200 ","4,800",3,
MA,"Season’s Greetings 2007","6 98720 00187 4",20,"$200 ","4,800",3,
MA,"Season’s Greetings 2007","6 98720 00187 4",21,"$200 ","4,800",3,
MA,"Season’s Greetings 2007","6 98720 00187 4",22,"$200 ","4,800",3,
MA,"Season’s Greetings 2007","6 98720 00187 4",23,"$200 ","4,800",3,
MA,"Season’s Greetings 2007","6 98720 00187 4",24,"$100 ","1,500",12,
MA,"Season’s Greetings 2007","6 98720 00187 4",25,"$100 ","1,500",12,
MA,"Season’s Greetings 2007","6 98720 00187 4",26,"$100 ","1,500",12,
MA,"Season’s Greetings 2007","6 98720 00187 4",27,"$100 ","1,500",12,
MA,"Season’s Greetings 2007","6 98720 00187 4",28,"$100 ","1,500",12,
MA,"Season’s Greetings 2007","6 98720 00187 4",29,"$50 ","1,500",12,
MA,"Season’s Greetings 2007","6 98720 00187 4",30,"$50 ","1,500",12,
MA,"Season’s Greetings 2007","6 98720 00187 4",31,"$50 ","1,500",12,
MA,"Season’s Greetings 2007","6 98720 00187 4",32,"$50 ","1,500",12,
MA,"Season’s Greetings 2007","6 98720 00187 4",33,"$50 ","1,500",12,
MA,"Season’s Greetings 2007","6 98720 00187 4",34,"$40 ",500,36,
MA,"Season’s Greetings 2007","6 98720 00187 4",35,"$40 ",500,36,
MA,"Season’s Greetings 2007","6 98720 00187 4",36,"$40 ",750,24,
MA,"Season’s Greetings 2007","6 98720 00187 4",37,"$40 ",750,24,
MA,"Season’s Greetings 2007","6 98720 00187 4",38,"$20 ",250,72,
MA,"Season’s Greetings 2007","6 98720 00187 4",39,"$20 ",250,72,
MA,"Season’s Greetings 2007","6 98720 00187 4",40,"$20 ",250,72,
MA,"Season’s Greetings 2007","6 98720 00187 4",41,"$20 ",250,72,
MA,"Season’s Greetings 2007","6 98720 00187 4",42,"$20 ",250,72,
MA,"Season’s Greetings 2007","6 98720 00187 4",43,"$10 ",37.50,483,
MA,"Season’s Greetings 2007","6 98720 00187 4",44,"$10 ",37.50,483,
MA,"Season’s Greetings 2007","6 98720 00187 4",45,"$10 ",37.50,483,
MA,"Season’s Greetings 2007","6 98720 00187 4",46,"$5 ",11.11,1,
MA,"Set for Life 2005","6 98720 00174 4",1,"$2,000,000","3,991,680",25,
MA,"Set for Life 2005","6 98720 00174 4",2,"$1,000,000","1,512,000",66,
MA,"Set for Life 2005","6 98720 00174 4",3,"$20,000","336,000",297,
MA,"Set for Life 2005","6 98720 00174 4",4,"$10,000","144,000",693,
MA,"Set for Life 2005","6 98720 00174 4",5,"$10,000","144,000",693,
MA,"Set for Life 2005","6 98720 00174 4",6,"$10,000","144,000",693,
MA,"Set for Life 2005","6 98720 00174 4",7,"$1,000","9,000",11,
MA,"Set for Life 2005","6 98720 00174 4",8,"$1,000","9,000",11,
MA,"Set for Life 2005","6 98720 00174 4",9,"$1,000","14,400",6,
MA,"Set for Life 2005","6 98720 00174 4",10,"$1,000","14,400",6,
MA,"Set for Life 2005","6 98720 00174 4",11,"$1,000","14,400",6,
MA,"Set for Life 2005","6 98720 00174 4",12,$500,"2,880",34,
MA,"Set for Life 2005","6 98720 00174 4",13,$500,"2,880",34,
MA,"Set for Life 2005","6 98720 00174 4",14,$500,"2,880",34,
MA,"Set for Life 2005","6 98720 00174 4",15,$500,"3,200",31,
MA,"Set for Life 2005","6 98720 00174 4",16,$500,"3,600",27,
MA,"Set for Life 2005","6 98720 00174 4",17,$100,480,207,
MA,"Set for Life 2005","6 98720 00174 4",18,$100,480,207,
MA,"Set for Life 2005","6 98720 00174 4",19,$100,480,207,
MA,"Set for Life 2005","6 98720 00174 4",20,$100,500,199,
MA,"Set for Life 2005","6 98720 00174 4",21,$100,640,155,
MA,"Set for Life 2005","6 98720 00174 4",22,$100,400,249,
MA,"Set for Life 2005","6 98720 00174 4",23,$50,500,199,
MA,"Set for Life 2005","6 98720 00174 4",24,$50,500,199,
MA,"Set for Life 2005","6 98720 00174 4",25,$50,500,199,
MA,"Set for Life 2005","6 98720 00174 4",26,$50,500,199,
MA,"Set for Life 2005","6 98720 00174 4",27,$50,500,199,
MA,"Set for Life 2005","6 98720 00174 4",28,$40,500,199,
MA,"Set for Life 2005","6 98720 00174 4",29,$40,500,199,
MA,"Set for Life 2005","6 98720 00174 4",30,$40,500,199,
MA,"Set for Life 2005","6 98720 00174 4",31,$40,500,199,
MA,"Set for Life 2005","6 98720 00174 4",32,$40,500,199,
MA,"Set for Life 2005","6 98720 00174 4",33,$20,50,1,
MA,"Set for Life 2005","6 98720 00174 4",34,$20,25,3,
MA,"Set for Life 2005","6 98720 00174 4",35,$20,50,1,
MA,"Set for Life 2005","6 98720 00174 4",36,$15,50,1,
MA,"Set for Life 2005","6 98720 00174 4",37,$15,50,1,
MA,"Set for Life 2005","6 98720 00174 4",38,$15,50,1,
MA,"Set for Life 2005","6 98720 00174 4",39,$10,20,4,
MA,"Set for Life 2005","6 98720 00174 4",40,$10,20,4,
MA,"Silver Bells 2008","6 98720 00290 1",1,"$250,000 ","687,272.73",22,
MA,"Silver Bells 2008","6 98720 00290 1",2,"$5,000 ","72,000",210,
MA,"Silver Bells 2008","6 98720 00290 1",3,"$5,000 ","72,000",210,
MA,"Silver Bells 2008","6 98720 00290 1",4,"$5,000 ","72,000",210,
MA,"Silver Bells 2008","6 98720 00290 1",5,"$1,000 ","36,000",420,
MA,"Silver Bells 2008","6 98720 00290 1",6,"$1,000 ","36,000",420,
MA,"Silver Bells 2008","6 98720 00290 1",7,"$1,000 ","36,000",420,
MA,"Silver Bells 2008","6 98720 00290 1",8,"$1,000 ","72,000",210,
MA,"Silver Bells 2008","6 98720 00290 1",9,"$500 ","9,600",1,
MA,"Silver Bells 2008","6 98720 00290 1",10,"$500 ","9,600",1,
MA,"Silver Bells 2008","6 98720 00290 1",11,"$500 ","9,600",1,
MA,"Silver Bells 2008","6 98720 00290 1",12,"$500 ","9,600",1,
MA,"Silver Bells 2008","6 98720 00290 1",13,"$500 ","9,600",1,
MA,"Silver Bells 2008","6 98720 00290 1",14,"$400 ","7,200",2,
MA,"Silver Bells 2008","6 98720 00290 1",15,"$400 ","7,200",2,
MA,"Silver Bells 2008","6 98720 00290 1",16,"$400 ","7,200",2,
MA,"Silver Bells 2008","6 98720 00290 1",17,"$400 ","8,000",1,
MA,"Silver Bells 2008","6 98720 00290 1",18,"$400 ","8,000",1,
MA,"Silver Bells 2008","6 98720 00290 1",19,"$200 ","3,200",4,
MA,"Silver Bells 2008","6 98720 00290 1",20,"$200 ","3,200",4,
MA,"Silver Bells 2008","6 98720 00290 1",21,"$200 ","3,600",4,
MA,"Silver Bells 2008","6 98720 00290 1",22,"$200 ","4,000",3,
MA,"Silver Bells 2008","6 98720 00290 1",23,"$200 ","4,000",3,
MA,"Silver Bells 2008","6 98720 00290 1",24,"$100 ","1,500",10,
MA,"Silver Bells 2008","6 98720 00290 1",25,"$100 ","1,500",10,
MA,"Silver Bells 2008","6 98720 00290 1",26,"$100 ","1,500",10,
MA,"Silver Bells 2008","6 98720 00290 1",27,"$100 ","1,500",10,
MA,"Silver Bells 2008","6 98720 00290 1",28,"$100 ","1,500",10,
MA,"Silver Bells 2008","6 98720 00290 1",29,"$50 ","1,500",10,
MA,"Silver Bells 2008","6 98720 00290 1",30,"$50 ","1,500",10,
MA,"Silver Bells 2008","6 98720 00290 1",31,"$50 ","1,500",10,
MA,"Silver Bells 2008","6 98720 00290 1",32,"$50 ","1,500",10,
MA,"Silver Bells 2008","6 98720 00290 1",33,"$50 ","1,500",10,
MA,"Silver Bells 2008","6 98720 00290 1",34,"$40 ",500,30,
MA,"Silver Bells 2008","6 98720 00290 1",35,"$40 ",500,30,
MA,"Silver Bells 2008","6 98720 00290 1",36,"$40 ",750,20,
MA,"Silver Bells 2008","6 98720 00290 1",37,"$40 ",750,20,
MA,"Silver Bells 2008","6 98720 00290 1",38,"$20 ",250,60,
MA,"Silver Bells 2008","6 98720 00290 1",39,"$20 ",250,60,
MA,"Silver Bells 2008","6 98720 00290 1",40,"$20 ",250,60,
MA,"Silver Bells 2008","6 98720 00290 1",41,"$20 ",250,60,
MA,"Silver Bells 2008","6 98720 00290 1",42,"$20 ",250,60,
MA,"Silver Bells 2008","6 98720 00290 1",43,"$10 ",37.50,403,
MA,"Silver Bells 2008","6 98720 00290 1",44,"$10 ",37.50,403,
MA,"Silver Bells 2008","6 98720 00290 1",45,"$10 ",37.50,403,
MA,"Silver Bells 2008","6 98720 00290 1",46,"$5 ",10.71,1,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",1,"$20,000 ","1,008,000",40,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",2,"$5,000 ","1,008,000",40,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",3,"$5,000 ","1,008,000",40,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",4,"$2,000 ","72,000",560,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",5,"$2,000 ","72,000",560,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",6,"$2,000 ","144,000",280,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",7,"$400 ","14,400",2,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",8,"$400 ","18,000",2,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",9,"$400 ","24,000",1,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",10,"$400 ","24,000",1,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",11,"$400 ","24,000",1,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",12,"$100 ","3,600",11,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",13,"$100 ","3,600",11,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",14,"$100 ","3,600",11,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",15,"$100 ","3,600",11,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",16,"$100 ","4,000",10,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",17,"$50 ","1,800",22,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",18,"$50 ","1,800",22,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",19,"$50 ","1,920",21,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",20,"$50 ","1,920",21,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",21,"$50 ","1,920",21,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",22,"$25 ",500,80,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",23,"$25 ",500,80,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",24,"$25 ",500,80,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",25,"$25 ",500,80,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",26,"$25 ",500,80,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",27,"$10 ",300,134,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",28,"$10 ",300,134,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",29,"$10 ",300,134,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",30,"$10 ",150,268,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",31,"$10 ",300,134,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",32,"$5 ",375,107,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",33,"$5 ",375,107,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",34,"$5 ",375,107,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",35,"$5 ",375,107,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",36,"$5 ",375,107,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",37,"$4 ",60,672,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",38,"$4 ",50,806,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",39,"$4 ",50,806,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",40,"$4 ",60,672,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",41,"$2 ",20,2,
MA,"Sizzling Hot Cash 2006","6 98720 00115 7",42,"$2 ",25,1,
MA,"Solid Gold 2009","6 98720 00213 0",1,"$2,000 ","126,000",320,
MA,"Solid Gold 2009","6 98720 00213 0",2,"$100 ","4,500",8,
MA,"Solid Gold 2009","6 98720 00213 0",3,"$100 ","4,500",8,
MA,"Solid Gold 2009","6 98720 00213 0",4,"$100 ","4,500",8,
MA,"Solid Gold 2009","6 98720 00213 0",5,"$100 ","4,800",8,
MA,"Solid Gold 2009","6 98720 00213 0",6,"$40 ","2,400",16,
MA,"Solid Gold 2009","6 98720 00213 0",7,"$40 ","2,880",14,
MA,"Solid Gold 2009","6 98720 00213 0",8,"$40 ","3,000",13,
MA,"Solid Gold 2009","6 98720 00213 0",9,"$40 ","3,200",12,
MA,"Solid Gold 2009","6 98720 00213 0",10,"$40 ","3,200",12,
MA,"Solid Gold 2009","6 98720 00213 0",11,"$20 ","1,500",26,
MA,"Solid Gold 2009","6 98720 00213 0",12,"$20 ","1,500",26,
MA,"Solid Gold 2009","6 98720 00213 0",13,"$20 ","1,500",26,
MA,"Solid Gold 2009","6 98720 00213 0",14,"$20 ","1,500",26,
MA,"Solid Gold 2009","6 98720 00213 0",15,"$20 ","1,500",26,
MA,"Solid Gold 2009","6 98720 00213 0",16,"$10 ",500,80,
MA,"Solid Gold 2009","6 98720 00213 0",17,"$10 ",500,80,
MA,"Solid Gold 2009","6 98720 00213 0",18,"$10 ",500,80,
MA,"Solid Gold 2009","6 98720 00213 0",19,"$10 ",500,80,
MA,"Solid Gold 2009","6 98720 00213 0",20,"$10 ",500,80,
MA,"Solid Gold 2009","6 98720 00213 0",21,"$5 ",750,53,
MA,"Solid Gold 2009","6 98720 00213 0",22,"$5 ",750,53,
MA,"Solid Gold 2009","6 98720 00213 0",23,"$5 ",750,53,
MA,"Solid Gold 2009","6 98720 00213 0",24,"$5 ",750,53,
MA,"Solid Gold 2009","6 98720 00213 0",25,"$5 ",750,53,
MA,"Solid Gold 2009","6 98720 00213 0",26,"$4 ",150,268,
MA,"Solid Gold 2009","6 98720 00213 0",27,"$4 ",300,134,
MA,"Solid Gold 2009","6 98720 00213 0",28,"$4 ",150,268,
MA,"Solid Gold 2009","6 98720 00213 0",29,"$4 ",150,268,
MA,"Solid Gold 2009","6 98720 00213 0",30,"$2 ",25,1,
MA,"Solid Gold 2009","6 98720 00213 0",31,"$2 ",30,1,
MA,"Solid Gold 2009","6 98720 00213 0",32,"$1 ",11.54,3,
MA,"Spooky Loot 2009","6 98720 00271 0",1,"$200,000 ","672,000",12,
MA,"Spooky Loot 2009","6 98720 00271 0",2,"$5,000 ","72,000",112,
MA,"Spooky Loot 2009","6 98720 00271 0",3,"$5,000 ","72,000",112,
MA,"Spooky Loot 2009","6 98720 00271 0",4,"$5,000 ","72,000",112,
MA,"Spooky Loot 2009","6 98720 00271 0",5,"$1,000 ","36,000",224,
MA,"Spooky Loot 2009","6 98720 00271 0",6,"$1,000 ","36,000",224,
MA,"Spooky Loot 2009","6 98720 00271 0",7,"$1,000 ","36,000",224,
MA,"Spooky Loot 2009","6 98720 00271 0",8,"$1,000 ","72,000",112,
MA,"Spooky Loot 2009","6 98720 00271 0",9,"$500 ","10,285.71",784,
MA,"Spooky Loot 2009","6 98720 00271 0",10,"$500 ","10,285.71",784,
MA,"Spooky Loot 2009","6 98720 00271 0",11,"$500 ","10,285.71",784,
MA,"Spooky Loot 2009","6 98720 00271 0",12,"$500 ","10,285.71",784,
MA,"Spooky Loot 2009","6 98720 00271 0",13,"$500 ","10,285.71",784,
MA,"Spooky Loot 2009","6 98720 00271 0",14,"$400 ","7,200",1,
MA,"Spooky Loot 2009","6 98720 00271 0",15,"$400 ","7,200",1,
MA,"Spooky Loot 2009","6 98720 00271 0",16,"$400 ","7,200",1,
MA,"Spooky Loot 2009","6 98720 00271 0",17,"$400 ","9,600",840,
MA,"Spooky Loot 2009","6 98720 00271 0",18,"$400 ","9,600",840,
MA,"Spooky Loot 2009","6 98720 00271 0",19,"$200 ","3,200",2,
MA,"Spooky Loot 2009","6 98720 00271 0",20,"$200 ","3,200",2,
MA,"Spooky Loot 2009","6 98720 00271 0",21,"$200 ","3,600",2,
MA,"Spooky Loot 2009","6 98720 00271 0",22,"$200 ","4,000",2,
MA,"Spooky Loot 2009","6 98720 00271 0",23,"$200 ","4,000",2,
MA,"Spooky Loot 2009","6 98720 00271 0",24,"$100 ","1,500",5,
MA,"Spooky Loot 2009","6 98720 00271 0",25,"$100 ","1,500",5,
MA,"Spooky Loot 2009","6 98720 00271 0",26,"$100 ","1,500",5,
MA,"Spooky Loot 2009","6 98720 00271 0",27,"$100 ","1,500",5,
MA,"Spooky Loot 2009","6 98720 00271 0",28,"$100 ","1,500",5,
MA,"Spooky Loot 2009","6 98720 00271 0",29,"$50 ","1,500",5,
MA,"Spooky Loot 2009","6 98720 00271 0",30,"$50 ","1,500",5,
MA,"Spooky Loot 2009","6 98720 00271 0",31,"$50 ","1,500",5,
MA,"Spooky Loot 2009","6 98720 00271 0",32,"$50 ","1,500",5,
MA,"Spooky Loot 2009","6 98720 00271 0",33,"$50 ","1,500",5,
MA,"Spooky Loot 2009","6 98720 00271 0",34,"$40 ",500,16,
MA,"Spooky Loot 2009","6 98720 00271 0",35,"$40 ",500,16,
MA,"Spooky Loot 2009","6 98720 00271 0",36,"$40 ",750,10,
MA,"Spooky Loot 2009","6 98720 00271 0",37,"$40 ",750,10,
MA,"Spooky Loot 2009","6 98720 00271 0",38,"$20 ",250,32,
MA,"Spooky Loot 2009","6 98720 00271 0",39,"$20 ",250,32,
MA,"Spooky Loot 2009","6 98720 00271 0",40,"$20 ",250,32,
MA,"Spooky Loot 2009","6 98720 00271 0",41,"$20 ",250,32,
MA,"Spooky Loot 2009","6 98720 00271 0",42,"$20 ",250,32,
MA,"Spooky Loot 2009","6 98720 00271 0",43,"$10 ",37.50,215,
MA,"Spooky Loot 2009","6 98720 00271 0",44,"$10 ",37.50,215,
MA,"Spooky Loot 2009","6 98720 00271 0",45,"$10 ",37.50,215,
MA,"Spooky Loot 2009","6 98720 00271 0",46,"$5 ",10.71,752,
MA,"Stacks of Cash 2007","6 98720 00102 7",1,"$2,000 ","100,800",500,
MA,"Stacks of Cash 2007","6 98720 00102 7",2,"$100 ","6,545.45",7,
MA,"Stacks of Cash 2007","6 98720 00102 7",3,"$100 ","6,545.45",7,
MA,"Stacks of Cash 2007","6 98720 00102 7",4,"$100 ","6,545.45",7,
MA,"Stacks of Cash 2007","6 98720 00102 7",5,"$100 ","6,545.45",7,
MA,"Stacks of Cash 2007","6 98720 00102 7",6,"$100 ","6,545.45",7,
MA,"Stacks of Cash 2007","6 98720 00102 7",7,"$50 ","12,000",4,
MA,"Stacks of Cash 2007","6 98720 00102 7",8,"$50 ","12,000",4,
MA,"Stacks of Cash 2007","6 98720 00102 7",9,"$50 ","12,000",4,
MA,"Stacks of Cash 2007","6 98720 00102 7",10,"$50 ","12,000",4,
MA,"Stacks of Cash 2007","6 98720 00102 7",11,"$50 ","12,000",4,
MA,"Stacks of Cash 2007","6 98720 00102 7",12,"$40 ","2,880",17,
MA,"Stacks of Cash 2007","6 98720 00102 7",13,"$40 ","3,200",15,
MA,"Stacks of Cash 2007","6 98720 00102 7",14,"$40 ","4,800",10,
MA,"Stacks of Cash 2007","6 98720 00102 7",15,"$40 ","4,800",10,
MA,"Stacks of Cash 2007","6 98720 00102 7",16,"$40 ","4,800",10,
MA,"Stacks of Cash 2007","6 98720 00102 7",17,"$20 ","1,500",33,
MA,"Stacks of Cash 2007","6 98720 00102 7",18,"$20 ","1,500",33,
MA,"Stacks of Cash 2007","6 98720 00102 7",19,"$20 ","1,500",33,
MA,"Stacks of Cash 2007","6 98720 00102 7",20,"$20 ","1,500",33,
MA,"Stacks of Cash 2007","6 98720 00102 7",21,"$20 ","1,500",33,
MA,"Stacks of Cash 2007","6 98720 00102 7",22,"$10 ",500,100,
MA,"Stacks of Cash 2007","6 98720 00102 7",23,"$10 ",500,100,
MA,"Stacks of Cash 2007","6 98720 00102 7",24,"$10 ",500,100,
MA,"Stacks of Cash 2007","6 98720 00102 7",25,"$10 ",500,100,
MA,"Stacks of Cash 2007","6 98720 00102 7",26,"$10 ",500,100,
MA,"Stacks of Cash 2007","6 98720 00102 7",27,"$5 ",750,67,
MA,"Stacks of Cash 2007","6 98720 00102 7",28,"$5 ",750,67,
MA,"Stacks of Cash 2007","6 98720 00102 7",29,"$5 ",750,67,
MA,"Stacks of Cash 2007","6 98720 00102 7",30,"$5 ",750,67,
MA,"Stacks of Cash 2007","6 98720 00102 7",31,"$5 ",750,67,
MA,"Stacks of Cash 2007","6 98720 00102 7",32,"$4 ",300,168,
MA,"Stacks of Cash 2007","6 98720 00102 7",33,"$4 ",150,336,
MA,"Stacks of Cash 2007","6 98720 00102 7",34,"$4 ",150,336,
MA,"Stacks of Cash 2007","6 98720 00102 7",35,"$4 ",300,168,
MA,"Stacks of Cash 2007","6 98720 00102 7",36,"$4 ",300,168,
MA,"Stacks of Cash 2007","6 98720 00102 7",37,"$2 ",42.86,1,
MA,"Stacks of Cash 2007","6 98720 00102 7",38,"$2 ",42.86,1,
MA,"Stacks of Cash 2007","6 98720 00102 7",39,"$2 ",37.50,1,
MA,"Stacks of Cash 2007","6 98720 00102 7",40,"$1 ",11.54,4,
MA,"Strike it Rich 2007","6 98720 00110 2",1,"$20,000 ","1,008,000",30,
MA,"Strike it Rich 2007","6 98720 00110 2",2,"$10,000 ","1,008,000",30,
MA,"Strike it Rich 2007","6 98720 00110 2",3,"$10,000 ","1,008,000",30,
MA,"Strike it Rich 2007","6 98720 00110 2",4,"$2,000 ","72,000",420,
MA,"Strike it Rich 2007","6 98720 00110 2",5,"$2,000 ","72,000",420,
MA,"Strike it Rich 2007","6 98720 00110 2",6,"$400 ","14,400",2,
MA,"Strike it Rich 2007","6 98720 00110 2",7,"$400 ","18,000",1,
MA,"Strike it Rich 2007","6 98720 00110 2",8,"$400 ","18,000",1,
MA,"Strike it Rich 2007","6 98720 00110 2",9,"$400 ","18,000",1,
MA,"Strike it Rich 2007","6 98720 00110 2",10,"$400 ","18,000",1,
MA,"Strike it Rich 2007","6 98720 00110 2",11,"$100 ","2,880",10,
MA,"Strike it Rich 2007","6 98720 00110 2",12,"$100 ","2,880",10,
MA,"Strike it Rich 2007","6 98720 00110 2",13,"$100 ","3,600",8,
MA,"Strike it Rich 2007","6 98720 00110 2",14,"$100 ","3,600",8,
MA,"Strike it Rich 2007","6 98720 00110 2",15,"$100 ","4,000",7,
